Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
JILL,"J. Jill, Inc.",0.6096,27321997.0704,,2017.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/jill,
MAYS,"J. W. Mays, Inc.",18.9419,38182703.182,,,Consumer Services,Building operators,https://old.nasdaq.com/symbol/mays,
JBHT,"J.B. Hunt Transport Services, Inc.",131.62,13886860691.26,,,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/jbht,
SJM,J.M. Smucker Company (The),109.39,12478537357.6,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/sjm,
JCOM,"j2 Global, Inc.",70.72,3366728144.0,,1999.0,Technology,Telecommunications Equipment,https://old.nasdaq.com/symbol/jcom,
JBL,Jabil Inc.,33.42,5032184283.12,,1993.0,Technology,Electrical Products,https://old.nasdaq.com/symbol/jbl,
JKHY,"Jack Henry & Associates, Inc.",161.83,12402947834.39,,1985.0,Technology,EDP Services,https://old.nasdaq.com/symbol/jkhy,
JACK,Jack In The Box Inc.,80.61,1828058828.37,,,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/jack,
J,Jacobs Engineering Group Inc.,94.11,12253878738.51,,,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/j,
JAGX,"Jaguar Health, Inc.",0.358,15249932.566,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/jagx,
JAKK,"JAKKS Pacific, Inc.",4.09,17359432.4,,1996.0,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/jakk,
JHX,James Hardie Industries plc.,22.02,9758265150.78,,,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/jhx,
JRVR,"James River Group Holdings, Ltd.",44.21,1350755999.38,,2014.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/jrvr,
JAMF,Jamf Holding Corp.,33.26,3873069925.84,,2020.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/jamf,
JAN,JanOne Inc.,4.68,9471599.28,,,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/jan,
JHG,Janus Henderson Group plc,19.87,3653156228.85,,2017.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/jhg,
JSML,Janus Henderson Small Cap Growth Alpha ETF,47.3917,0.0,,,,,https://old.nasdaq.com/symbol/jsml,
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,51.3446,0.0,,,,,https://old.nasdaq.com/symbol/jsmd,
JOF,Japan Smaller Capitalization Fund Inc,8.53,241688107.29,,1990.0,,,https://old.nasdaq.com/symbol/jof,
JWS,Jaws Acquisition Corp.,10.97,946162500.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/jws,
JWS.U,Jaws Acquisition Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/jws.u,
JWS.WS,Jaws Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/jws.ws,
JAZZ,Jazz Pharmaceuticals plc,141.9,7869579738.9,,2007.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/jazz,
JBGS,JBG SMITH Properties,26.56,3553452147.84,,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/jbgs,
JD,"JD.com, Inc.",74.5,69159473311.0,928315078.0,2014.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/jd,
JEF,Jefferies Financial Group Inc.,17.8,4745854868.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jef,
JELD,"JELD-WEN Holding, Inc.",22.02,2214511631.88,,2017.0,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/jeld,
JRSH,"Jerash Holdings (US), Inc.",4.9,55492500.0,,2018.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/jrsh,
JCAP,"Jernigan Capital, Inc.",17.21,400358467.3,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/jcap,
JCAP^B,"Jernigan Capital, Inc.",25.26,0.0,,,,,https://old.nasdaq.com/symbol/jcap^b,
JBLU,JetBlue Airways Corporation,12.65,3446187242.85,,2002.0,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/jblu,
JCTCF,Jewett-Cameron Trading Company,7.93,27605614.66,,,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/jctcf,
FROG,JFrog Ltd.,64.78,5744377836.5,,2020.0,,,https://old.nasdaq.com/symbol/frog,
JT,Jianpu Technology Inc.,0.52,87918216.88,,2017.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/jt,
JFIN,Jiayin Group Inc.,2.84,11431000.0,4025000.0,2019.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/jfin,
JKS,JinkoSolar Holding Company Limited,24.5,1088459393.0,,2010.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/jks,
JMP,JMP Group LLC,2.34,45922158.36,,2007.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmp,
JMPNL,JMP Group LLC,22.76,0.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmpnl,
JMPNZ,JMP Group LLC,21.76,0.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmpnz,
JBSS,"John B. Sanfilippo & Son, Inc.",75.63,863667146.31,,1991.0,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/jbss,
JBT,John Bean Technologies Corporation,99.0,3141116649.0,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/jbt,
BTO,John Hancock Financial Opportunities Fund,22.08,413344003.2,,1994.0,,,https://old.nasdaq.com/symbol/bto,
HEQ,John Hancock Hedged Equity & Income Fund,10.72,131039275.36,,2011.0,,,https://old.nasdaq.com/symbol/heq,
JHS,John Hancock Income Securities Trust,15.45,179939738.25,,,,,https://old.nasdaq.com/symbol/jhs,
JHI,John Hancock Investors Trust,16.45,143230561.25,,,,,https://old.nasdaq.com/symbol/jhi,
HPF,John Hancock Pfd Income Fund II,18.19,388324813.02,,2002.0,,,https://old.nasdaq.com/symbol/hpf,
HPI,John Hancock Preferred Income Fund,19.43,507498271.02,,2002.0,,,https://old.nasdaq.com/symbol/hpi,
HPS,John Hancock Preferred Income Fund III,16.25,514544550.0,,2003.0,,,https://old.nasdaq.com/symbol/hps,
PDT,John Hancock Premium Dividend Fund,12.65,615349977.55,,,,,https://old.nasdaq.com/symbol/pdt,
HTD,John Hancock Tax Advantaged Dividend Income Fund,19.06,674739610.14,,2004.0,,,https://old.nasdaq.com/symbol/htd,
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,5.2,56750215.6,,,,,https://old.nasdaq.com/symbol/hty,
JW.A,"John Wiley & Sons, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/jw.a,
JW.B,"John Wiley & Sons, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/jw.b,
JNJ,Johnson & Johnson,149.18,392764606000.5,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/jnj,
JCI,Johnson Controls International plc,42.78,31830353205.06,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jci,
JOUT,Johnson Outdoors Inc.,82.87,835727293.13,,,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/jout,
JLL,Jones Lang LaSalle Incorporated,103.22,5344814382.44,,,Finance,Real Estate,https://old.nasdaq.com/symbol/jll,
JNCE,"Jounce Therapeutics, Inc.",9.85,337013987.3,,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/jnce,
YY,JOYY Inc.,81.05,4475242697.3,55215826.0,2012.0,Technology,EDP Services,https://old.nasdaq.com/symbol/yy,
JMIA,Jumia Technologies AG,7.72,605311666.84,,2019.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/jmia,
JIH,"Juniper Industrial Holdings, Inc.",10.28,443325000.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/jih,
JIH.U,"Juniper Industrial Holdings, Inc.",,0.0,,2019.0,,,https://old.nasdaq.com/symbol/jih.u,
JIH.WS,"Juniper Industrial Holdings, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/jih.ws,
JNPR,"Juniper Networks, Inc.",23.27,7719830947.01,,1999.0,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/jnpr,
JP,Jupai Holdings Limited,1.75,59000054.75,,2015.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jp,
JAQC,Jupiter Acquisition Corporation,,0.0,,,,,https://old.nasdaq.com/symbol/jaqc,
JAQCU,Jupiter Acquisition Corporation,,0.0,,,Finance,Business Services,https://old.nasdaq.com/symbol/jaqcu,
JE,"Just Energy Group, Inc.",0.2854,1311459.8056,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/je,
JE^A,"Just Energy Group, Inc.",2.15,0.0,,,,,https://old.nasdaq.com/symbol/je^a,
LRN,K12 Inc,27.21,1124028828.42,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/lrn,
KAI,Kadant Inc,114.87,1321026480.69,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kai,
KDMN,"Kadmon Holdings, Inc.",4.5,770116801.5,,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kdmn,
KALU,Kaiser Aluminum Corporation,59.98,948413896.62,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/kalu,
KXIN,Kaixin Auto Holdings,0.46,29751948.54,,2017.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kxin,
KALA,"Kala Pharmaceuticals, Inc.",9.83,551068472.95,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kala,
KLDO,"Kaleido Biosciences, Inc.",5.9,209725111.1,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/kldo,
KLR,"Kaleyra, Inc.",7.95,226376893.95,,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/klr,
KLR.WS,"Kaleyra, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/klr.ws,
KALV,"KalVista Pharmaceuticals, Inc.",13.79,246945238.61,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kalv,
KMDA,Kamada Ltd.,8.77,390475216.9,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kmda,
KAMN,Kaman Corporation,44.3,1225493803.1,,,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/kamn,
KNDI,"Kandi Technologies Group, Inc.",6.14,335248654.12,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/kndi,
KSU,Kansas City Southern,182.84,17250820161.12,,,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu,
KSU^,Kansas City Southern,29.84,0.0,,,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu^,
KAR,"KAR Auction Services, Inc",15.05,1944874160.95,,2009.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kar,
KRTX,"Karuna Therapeutics, Inc.",84.7,2254367407.6,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/krtx,
KPTI,Karyopharm Therapeutics Inc.,16.32,1199164272.96,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kpti,
KSPN,Kaspien Holdings Inc.,8.44,15404671.12,,,Consumer Services,Consumer Electronics/Video Chains,https://old.nasdaq.com/symbol/kspn,
KMF,"Kayne Anderson Midstream Energy Fund, Inc",4.38,206724883.56,,2010.0,,,https://old.nasdaq.com/symbol/kmf,
KYN,Kayne Anderson MLP/Midstream Investment Company,4.41,557633713.14,,2004.0,,,https://old.nasdaq.com/symbol/kyn,
KZIA,Kazia Therapeutics Limited,6.8,17346494.0,2550955.0,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kzia,
KB,KB Financial Group Inc,31.96,12452713346.6,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/kb,
KBH,KB Home,38.99,3814953545.9,,1986.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/kbh,
KBLM,KBL Merger Corp. IV,10.9007,59671543.6714,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/kblm,
KBLMR,KBL Merger Corp. IV,0.3073,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/kblmr,
KBLMU,KBL Merger Corp. IV,12.2,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/kblmu,
KBLMW,KBL Merger Corp. IV,0.272,0.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/kblmw,
KBR,"KBR, Inc.",24.23,3449315052.92,,2006.0,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/kbr,
KBSF,KBS Fashion Group Limited,1.8,4664338.2,,2013.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/kbsf,
BEKE,KE Holdings Inc,58.37,65810971293.86,,2020.0,Finance,Real Estate,https://old.nasdaq.com/symbol/beke,
KRNY,Kearny Financial,7.645,684357487.935,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/krny,
K,Kellogg Company,62.92,21576480153.8,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/k,
KELYA,"Kelly Services, Inc.",17.56,694343612.48,,,Technology,Professional Services,https://old.nasdaq.com/symbol/kelya,
KELYB,"Kelly Services, Inc.",19.18,758400369.44,,,Technology,Professional Services,https://old.nasdaq.com/symbol/kelyb,
KIQ,Kelso Technologies Inc,0.5069,23910516.5934,,,Capital Goods,Railroads,https://old.nasdaq.com/symbol/kiq,
KMPR,Kemper Corporation,69.77,4558131869.56,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kmpr,
KMT,Kennametal Inc.,32.9,2738823503.5,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kmt,
KW,Kennedy-Wilson Holdings Inc.,15.37,2205424393.0,,,Finance,Real Estate,https://old.nasdaq.com/symbol/kw,
KEN,Kenon Holdings Ltd.,22.5899,1216944094.6941,,2015.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ken,
KCAC,Kensington Capital Acquisition Corp.,17.85,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/kcac,
KCAC.U,Kensington Capital Acquisition Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/kcac.u,
KCAC.WS,Kensington Capital Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/kcac.ws,
KFFB,Kentucky First Federal Bancorp,5.98,49348245.7,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/kffb,
KROS,"Keros Therapeutics, Inc.",45.19,911597353.74,,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kros,
KDP,Keurig Dr Pepper Inc.,28.05,39471854195.4,,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/kdp,
KEQU,Kewaunee Scientific Corporation,9.15,25240366.5,,,Capital Goods,Medical Specialities,https://old.nasdaq.com/symbol/kequ,
KTCC,Key Tronic Corporation,9.0,96837120.0,,1983.0,Technology,Electrical Products,https://old.nasdaq.com/symbol/ktcc,
KEY,KeyCorp,12.65,12346399734.35,,,Finance,Major Banks,https://old.nasdaq.com/symbol/key,
KEY^I,KeyCorp,29.6,0.0,,,,,https://old.nasdaq.com/symbol/key^i,
KEY^J,KeyCorp,26.54,0.0,,,,,https://old.nasdaq.com/symbol/key^j,
KEY^K,KeyCorp,27.0426,0.0,,,,,https://old.nasdaq.com/symbol/key^k,
KEYS,Keysight Technologies Inc.,97.1,18171232924.1,,2014.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/keys,
KZR,"Kezar Life Sciences, Inc.",5.03,232669108.52,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kzr,
KFRC,"Kforce, Inc.",33.81,742043453.55,,1995.0,Technology,Professional Services,https://old.nasdaq.com/symbol/kfrc,
KRC,Kilroy Realty Corporation,54.15,6236972632.5,,1997.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krc,
KE,"Kimball Electronics, Inc.",12.58,314340498.18,,,Technology,Electrical Products,https://old.nasdaq.com/symbol/ke,
KBAL,"Kimball International, Inc.",12.03,444788907.27,,,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/kbal,
KRP,Kimbell Royalty Partners,6.73,404352923.34,,2017.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/krp,
KMB,Kimberly-Clark Corporation,145.97,49782653361.32,,,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/kmb,
KIM,Kimco Realty Corporation,12.2,5276544334.8,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kim,
KIM^L,Kimco Realty Corporation,26.1,0.0,,,,,https://old.nasdaq.com/symbol/kim^l,
KIM^M,Kimco Realty Corporation,26.35,0.0,,,,,https://old.nasdaq.com/symbol/kim^m,
KMI,"Kinder Morgan, Inc.",13.08,29607046759.8,,2011.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/kmi,
KIN,"Kindred Biosciences, Inc.",5.29,208258957.67,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kin,
KC,Kingsoft Cloud Holdings Limited,38.67,1329851052.45,34389735.0,2020.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/kc,
KINS,"Kingstone Companies, Inc",6.07,64768975.94,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kins,
KFS,"Kingsway Financial Services, Inc.",3.1,70404313.9,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kfs,
KNSA,"Kiniksa Pharmaceuticals, Ltd.",17.24,1170432564.8,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/knsa,
KGC,Kinross Gold Corporation,10.0,12581000000.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kgc,
KNSL,"Kinsale Capital Group, Inc.",182.16,3949470162.0,,2016.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/knsl,
KTRA,"Kintara Therapeutics, Inc.",1.5,35278339.5,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ktra,
KEX,Kirby Corporation,39.68,2382307840.0,,,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/kex,
KL,Kirkland Lake Gold Ltd.,51.32,14159982690.2,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kl,
KIRK,"Kirkland&#39;s, Inc.",8.48,120823921.92,,2002.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/kirk,
KSMTU,Kismet Acquisition One Corp,9.9869,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/ksmtu,
KRG,Kite Realty Group Trust,12.23,1029956604.55,,2004.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krg,
KTOV,Kitov Pharma Ltd.,4.29,64241330.01,14974669.0,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ktov,
KTOVW,Kitov Pharma Ltd.,0.0626,0.0,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ktovw,
KKR,KKR & Co. Inc.,35.04,19592296049.76,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/kkr,
KKR^A,KKR & Co. Inc.,25.92,0.0,,,,,https://old.nasdaq.com/symbol/kkr^a,
KKR^B,KKR & Co. Inc.,27.23,0.0,,,,,https://old.nasdaq.com/symbol/kkr^b,
KKR^C,KKR & Co. Inc.,53.22,0.0,,,,,https://old.nasdaq.com/symbol/kkr^c,
KIO,KKR Income Opportunities Fund,13.76,279882734.4,,2013.0,,,https://old.nasdaq.com/symbol/kio,
KREF,KKR Real Estate Finance Trust Inc.,17.9,1063111984.9,,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kref,
KLAC,KLA Corporation ,178.96,27821380018.24,,1980.0,Capital Goods,Electronic Components,https://old.nasdaq.com/symbol/klac,
KLXE,"KLX Energy Services Holdings, Inc. ",5.41,45452115.0,,,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/klxe,
KNX,"Knight Transportation, Inc.",42.07,7160463264.36,,2017.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/knx,
KNL,"Knoll, Inc.",14.46,733235019.36,,2004.0,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/knl,
KNOP,KNOT Offshore Partners LP,13.04,426330985.76,,2013.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/knop,
KN,Knowles Corporation,14.82,1358121235.38,,2014.0,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/kn,
KOD,Kodiak Sciences Inc,57.01,2549045885.59,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/kod,
KSS,Kohl&#39;s Corporation,23.4,3691936521.0,,1992.0,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/kss,
PHG,Koninklijke Philips N.V.,46.48,42268689314.32,,,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/phg,
KTB,"Kontoor Brands, Inc.",23.36,1334031083.2,,2019.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ktb,
KOPN,Kopin Corporation,1.35,114700106.7,,1992.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/kopn,
KOP,Koppers Holdings Inc.,22.57,475002058.39,,2006.0,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/kop,
